Number	Time	Temperature
  1250	   62488	62.4
  1251	   62538	62.3
  1252	   62588	62.1
  1253	   62639	62.1
  1254	   62688	62.1
  1255	   62739	62.3
  1256	   62790	62.0
  1257	   62839	62.1
  1258	   62889	62.0
  1259	   62939	62.0
  1260	   62989	62.1
  1261	   63039	62.0
  1262	   63089	61.9
  1263	   63139	62.0
  1264	   63189	61.9
  1265	   63239	61.9
  1266	   63289	61.9
  1267	   63339	61.9
  1268	   63389	61.9
  1269	   63440	61.7
  1270	   63489	61.7
  1271	   63539	61.9
  1272	   63589	61.3
  1273	   63640	61.9
  1274	   63689	61.7
  1275	   63739	61.7
  1276	   63789	61.5
  1277	   63839	61.6
  1278	   63889	61.7
  1279	   63940	61.6
  1280	   63990	61.5
  1281	   64039	61.6
  1282	   64089	61.5
  1283	   64139	61.5
  1284	   64189	61.6
  1285	   64240	61.6
  1286	   64289	61.6
  1287	   64339	61.3
  1288	   64389	61.5
  1289	   64439	61.5
  1290	   64490	61.5
  1291	   64539	61.5
  1292	   64589	61.5
  1293	   64639	61.6
  1294	   64689	61.3
  1295	   64740	61.3
  1296	   64789	61.5
  1297	   64839	61.5
  1298	   64889	61.5
  1299	   64939	61.3
  1300	   64989	61.5
  1301	   65039	61.5
  1302	   65089	61.5
  1303	   65139	61.2
  1304	   65189	61.1
  1305	   65240	61.1
  1306	   65290	60.9
  1307	   65339	61.2
  1308	   65389	60.7
  1309	   65439	60.9
  1310	   65489	61.1
  1311	   65539	61.2
  1312	   65589	61.1
  1313	   65639	60.9
  1314	   65689	61.1
  1315	   65739	60.8
  1316	   65789	60.9
  1317	   65839	61.1
  1318	   65889	60.8
  1319	   65939	60.9
  1320	   65989	60.8
  1321	   66039	60.8
  1322	   66089	60.9
  1323	   66139	60.9
  1324	   66190	60.9
  1325	   66239	60.9
  1326	   66289	60.9
  1327	   66339	60.9
  1328	   66389	60.9
  1329	   66439	60.9
  1330	   66489	60.8
  1331	   66539	60.5
  1332	   66589	60.7
  1333	   66639	60.9
  1334	   66689	60.8
  1335	   66739	60.8
  1336	   66789	60.7
  1337	   66839	60.7
  1338	   66889	60.7
  1339	   66939	60.7
  1340	   66989	60.9
  1341	   67039	60.8
  1342	   67089	60.8
  1343	   67139	60.7
  1344	   67189	60.7
  1345	   67239	60.8
  1346	   67289	60.7
  1347	   67340	60.7
  1348	   67389	60.7
  1349	   67440	60.5
  1350	   67489	60.8
  1351	   67539	60.7
  1352	   67589	60.8
  1353	   67639	60.7
  1354	   67689	60.4
  1355	   67739	60.5
  1356	   67789	60.7
  1357	   67839	60.5
  1358	   67890	60.5
  1359	   67939	60.5
  1360	   67989	60.5
  1361	   68039	60.8
  1362	   68089	60.7
  1363	   68139	60.7
  1364	   68189	60.7
  1365	   68239	60.2
  1366	   68289	60.8
  1367	   68339	60.7
  1368	   68390	60.7
  1369	   68439	60.7
  1370	   68489	60.7
  1371	   68539	60.5
  1372	   68589	60.8
  1373	   68640	60.8
  1374	   68689	60.7
  1375	   68739	60.7
  1376	   68789	60.7
  1377	   68839	60.7
  1378	   68889	60.5
  1379	   68939	60.5
  1380	   68989	60.5
  1381	   69039	60.7
  1382	   69089	60.5
  1383	   69139	60.7
  1384	   69189	60.7
  1385	   69239	60.5
  1386	   69289	60.5
  1387	   69339	60.4
  1388	   69389	60.5
  1389	   69440	60.5
  1390	   69489	60.5
  1391	   69539	60.4
  1392	   69590	60.4
  1393	   69639	60.5
  1394	   69689	60.7
  1395	   69739	60.5
  1396	   69789	60.7
  1397	   69840	60.7
  1398	   69889	60.5
  1399	   69939	60.7
  1400	   69989	60.5
  1401	   70039	60.5
  1402	   70089	60.7
  1403	   70139	60.5
  1404	   70189	60.8
  1405	   70239	60.5
  1406	   70289	60.7
  1407	   70339	60.7
  1408	   70389	60.7
  1409	   70439	60.7
  1410	   70489	60.7
  1411	   70539	60.5
  1412	   70589	60.7
  1413	   70639	60.5
  1414	   70689	60.8
  1415	   70739	60.5
  1416	   70789	60.7
  1417	   70839	60.5
  1418	   70889	60.7
  1419	   70939	60.7
  1420	   70989	60.7
  1421	   71039	60.7
  1422	   71089	60.5
  1423	   71139	60.7
  1424	   71189	60.5
  1425	   71239	60.7
  1426	   71290	60.5
  1427	   71339	60.5
  1428	   71389	60.7
  1429	   71439	60.5
  1430	   71489	60.4
  1431	   71539	60.5
  1432	   71589	60.4
  1433	   71639	60.5
  1434	   71689	60.5
  1435	   71738	60.7
  1436	   71790	60.5
  1437	   71838	60.5
  1438	   71889	60.7
  1439	   71938	60.5
  1440	   71988	60.7
  1441	   72039	60.5
  1442	   72089	60.5
  1443	   72139	60.5
  1444	   72188	60.5
  1445	   72238	60.5
  1446	   72289	60.2
  1447	   72339	60.5
  1448	   72388	60.7
  1449	   72439	60.5
  1450	   72489	60.5
  1451	   72539	60.2
  1452	   72588	60.5
  1453	   72639	60.4
  1454	   72688	60.5
  1455	   72739	60.5
  1456	   72789	60.5
  1457	   72838	60.5
  1458	   72889	60.5
  1459	   72938	60.4
  1460	   72989	60.5
  1461	   73039	60.5
  1462	   73089	60.5
  1463	   73138	60.5
  1464	   73189	60.4
  1465	   73239	60.5
  1466	   73289	60.5
  1467	   73338	60.4
  1468	   73388	60.5
  1469	   73439	60.5
  1470	   73489	60.5
  1471	   73538	60.5
  1472	   73588	60.5
  1473	   73638	60.5
  1474	   73688	60.5
  1475	   73738	60.7
  1476	   73788	60.1
  1477	   73840	60.5
  1478	   73889	60.4
  1479	   73939	60.2
  1480	   73988	60.4
  1481	   74039	60.4
  1482	   74090	60.4
  1483	   74139	60.2
  1484	   74188	60.2
  1485	   74238	60.4
  1486	   74288	60.4
  1487	   74338	60.1
  1488	   74388	60.4
  1489	   74438	60.1
  1490	   74489	60.4
  1491	   74538	60.2
  1492	   74588	60.2
  1493	   74638	60.4
  1494	   74688	60.4
  1495	   74739	60.4
  1496	   74788	60.4
  1497	   74839	60.4
  1498	   74888	60.4
  1499	   74939	60.4
  1500	   74988	60.4
  1501	   75038	60.4
  1502	   75089	60.4
  1503	   75139	60.1
  1504	   75188	60.1
  1505	   75238	60.4
  1506	   75289	60.4
  1507	   75339	60.4
  1508	   75388	60.4
  1509	   75438	60.1
  1510	   75488	60.2
  1511	   75538	60.2
  1512	   75588	60.4
  1513	   75638	60.4
  1514	   75690	60.5
  1515	   75738	60.4
  1516	   75788	60.2
  1517	   75839	60.4
  1518	   75888	60.4
  1519	   75939	60.2
  1520	   75989	60.4
  1521	   76038	60.2
  1522	   76089	60.2
  1523	   76138	60.2
  1524	   76189	60.4
  1525	   76238	60.2
  1526	   76288	60.1
  1527	   76338	59.8
  1528	   76388	60.2
  1529	   76439	60.2
  1530	   76488	60.2
  1531	   76538	60.2
  1532	   76589	60.4
  1533	   76638	60.2
  1534	   76689	60.4
  1535	   76738	60.4
  1536	   76788	60.1
  1537	   76838	60.4
  1538	   76888	60.4
  1539	   76938	60.4
  1540	   76989	60.2
  1541	   77038	60.4
  1542	   77088	60.2
  1543	   77138	60.0
  1544	   77190	60.0
  1545	   77238	60.0
  1546	   77288	60.0
  1547	   77338	60.0
  1548	   77388	59.7
  1549	   77438	59.8
  1550	   77488	59.8
  1551	   77538	60.0
  1552	   77588	59.8
  1553	   77639	60.0
  1554	   77689	60.0
  1555	   77738	60.0
  1556	   77789	59.8
  1557	   77838	59.7
  1558	   77888	59.8
  1559	   77938	59.7
  1560	   77988	60.0
  1561	   78038	59.8
  1562	   78088	59.8
  1563	   78140	59.8
  1564	   78188	59.8
  1565	   78238	59.8
  1566	   78288	59.8
  1567	   78338	59.8
  1568	   78389	59.7
  1569	   78438	59.7
  1570	   78488	59.8
  1571	   78538	59.8
  1572	   78588	59.8
  1573	   78640	59.8
  1574	   78688	59.4
  1575	   78738	59.8
  1576	   78788	59.8
  1577	   78838	59.8
  1578	   78888	59.6
  1579	   78938	59.8
  1580	   78988	59.8
  1581	   79038	59.6
  1582	   79088	59.8
  1583	   79138	59.8
  1584	   79188	59.8
  1585	   79238	59.8
  1586	   79288	60.0
  1587	   79338	59.8
  1588	   79388	60.0
  1589	   79438	60.0
  1590	   79488	59.8
  1591	   79539	59.6
  1592	   79588	59.8
  1593	   79639	59.8
  1594	   79688	60.0
  1595	   79738	59.8
  1596	   79788	59.6
  1597	   79838	59.8
  1598	   79888	59.8
  1599	   79938	59.8
  1600	   79988	59.6
  1601	   80038	59.8
  1602	   80088	59.8
  1603	   80138	59.8
  1604	   80188	59.8
  1605	   80239	59.8
  1606	   80289	59.6
  1607	   80340	59.7
  1608	   80389	59.7
  1609	   80439	60.0
  1610	   80489	59.4
  1611	   80539	59.8
  1612	   80589	59.8
  1613	   80640	59.8
  1614	   80689	59.7
  1615	   80740	59.8
  1616	   80789	59.7
  1617	   80839	59.7
  1618	   80889	59.7
  1619	   80939	59.7
  1620	   80989	59.8
  1621	   81039	59.8
  1622	   81089	59.8
  1623	   81139	59.8
  1624	   81189	59.8
  1625	   81239	59.8
  1626	   81289	59.8
  1627	   81339	59.7
  1628	   81390	59.2
  1629	   81439	59.8
  1630	   81489	59.8
  1631	   81540	59.8
  1632	   81589	59.7
  1633	   81639	59.7
  1634	   81689	59.7
  1635	   81739	59.7
  1636	   81790	59.7
  1637	   81839	59.6
  1638	   81889	59.4
  1639	   81939	59.6
  1640	   81989	59.7
  1641	   82039	59.4
  1642	   82089	59.6
  1643	   82139	59.7
  1644	   82189	59.4
  1645	   82239	59.4
  1646	   82289	59.7
  1647	   82339	59.6
  1648	   82389	59.4
  1649	   82439	59.7
  1650	   82490	59.7
  1651	   82539	59.7
  1652	   82590	59.4
  1653	   82639	59.7
  1654	   82689	59.7
  1655	   82739	59.7
  1656	   82789	59.7
  1657	   82839	59.7
  1658	   82889	59.7
  1659	   82939	59.7
  1660	   82989	59.4
  1661	   83039	59.7
  1662	   83089	59.8
  1663	   83139	59.8
  1664	   83189	59.7
  1665	   83239	59.6
  1666	   83289	59.8
  1667	   83339	59.6
  1668	   83389	59.8
  1669	   83439	59.7
  1670	   83490	59.8
  1671	   83539	59.6
  1672	   83589	59.6
  1673	   83639	59.8
  1674	   83689	59.8
  1675	   83740	59.8
  1676	   83789	59.6
  1677	   83839	59.7
  1678	   83889	59.7
  1679	   83939	59.7
  1680	   83991	59.7
  1681	   84039	59.7
  1682	   84089	59.6
  1683	   84139	59.0
  1684	   84189	59.2
  1685	   84239	59.6
  1686	   84289	59.4
  1687	   84340	59.4
  1688	   84389	58.9
  1689	   84439	59.3
  1690	   84489	59.3
  1691	   84539	59.2
  1692	   84589	59.0
  1693	   84639	60.0
  1694	   84689	59.7
  1695	   84739	60.0
  1696	   84790	60.0
  1697	   84839	59.8
  1698	   84889	60.0
  1699	   84939	59.7
  1700	   84989	60.0
  1701	   85039	59.8
  1702	   85090	60.0
  1703	   85139	59.2
  1704	   85189	60.0
  1705	   85241	59.7
  1706	   85289	60.2
  1707	   85339	60.4
  1708	   85389	60.5
  1709	   85439	60.7
  1710	   85489	61.2
  1711	   85540	61.7
  1712	   85589	62.1
  1713	   85639	62.7
  1714	   85689	62.9
  1715	   85739	63.1
  1716	   85789	64.0
  1717	   85839	64.4
  1718	   85889	65.9
  1719	   85939	66.3
  1720	   85989	66.5
  1721	   86039	67.7
  1722	   86089	68.3
  1723	   86139	69.1
  1724	   86190	68.8
  1725	   86238	70.2
  1726	   86289	71.0
  1727	   86339	71.8
  1728	   86389	72.2
  1729	   86439	73.2
  1730	   86488	74.9
  1731	   86539	75.6
  1732	   86589	76.0
  1733	   86639	76.2
  1734	   86689	76.6
  1735	   86739	76.9
  1736	   86789	76.9
  1737	   86838	77.2
  1738	   86889	77.6
  1739	   86939	77.9
  1740	   86989	77.9
  1741	   87039	77.9
  1742	   87089	77.7
  1743	   87139	77.9
  1744	   87188	78.0
  1745	   87239	78.1
  1746	   87288	77.6
  1747	   87339	77.7
  1748	   87390	77.9
  1749	   87439	77.7
  1750	   87489	77.6
  1751	   87539	77.5
  1752	   87589	77.5
  1753	   87639	77.2
  1754	   87689	77.2
  1755	   87739	76.9
  1756	   87789	76.9
  1757	   87839	76.9
  1758	   87890	76.5
  1759	   87939	76.6
  1760	   87989	76.5
  1761	   88039	76.2
  1762	   88089	76.2
  1763	   88139	76.2
  1764	   88189	75.9
  1765	   88239	75.9
  1766	   88289	75.9
  1767	   88339	75.8
  1768	   88389	75.5
  1769	   88439	75.3
  1770	   88489	75.3
  1771	   88539	75.3
  1772	   88589	75.2
  1773	   88639	75.1
  1774	   88688	74.8
  1775	   88738	72.8
  1776	   88789	72.5
  1777	   88838	74.0
  1778	   88889	74.1
  1779	   88938	73.4
  1780	   88988	73.8
  1781	   89038	74.0
  1782	   89089	73.7
  1783	   89139	73.8
  1784	   89188	73.8
  1785	   89239	73.8
  1786	   89288	73.6
  1787	   89339	73.6
  1788	   89388	73.3
  1789	   89439	73.3
  1790	   89488	73.4
  1791	   89538	73.3
  1792	   89589	73.2
  1793	   89639	73.3
  1794	   89689	73.3
  1795	   89739	73.2
  1796	   89788	73.2
  1797	   89840	73.2
  1798	   89889	73.2
  1799	   89939	73.0
  1800	   89990	72.6
  1801	   90038	72.8
  1802	   90089	72.8
  1803	   90138	72.8
  1804	   90189	72.6
  1805	   90239	72.6
  1806	   90288	72.6
  1807	   90339	72.5
  1808	   90388	72.5
  1809	   90439	72.5
  1810	   90488	72.4
  1811	   90538	72.2
  1812	   90588	72.4
  1813	   90639	72.2
  1814	   90689	72.2
  1815	   90738	72.4
  1816	   90788	72.2
  1817	   90839	72.2
  1818	   90888	72.2
  1819	   90939	71.4
  1820	   90989	71.4
  1821	   91040	71.4
  1822	   91089	71.4
  1823	   91139	71.4
  1824	   91188	71.5
  1825	   91238	71.9
  1826	   91288	72.1
  1827	   91338	72.1
  1828	   91389	72.1
  1829	   91438	72.2
  1830	   91488	72.2
  1831	   91538	72.2
  1832	   91588	71.9
  1833	   91638	72.2
  1834	   91688	72.1
  1835	   91739	72.1
  1836	   91788	72.1
  1837	   91838	71.9
  1838	   91888	72.1
  1839	   91939	71.9
  1840	   91988	71.9
  1841	   92039	71.9
  1842	   92088	72.1
  1843	   92138	72.2
  1844	   92189	72.1
  1845	   92238	72.2
  1846	   92288	72.1
  1847	   92339	72.1
  1848	   92388	72.4
  1849	   92438	72.6
  1850	   92488	72.9
  1851	   92538	73.6
  1852	   92588	74.1
  1853	   92638	74.7
  1854	   92688	74.8
  1855	   92738	76.3
  1856	   92788	77.0
  1857	   92839	76.2
  1858	   92888	77.0
  1859	   92939	77.7
  1860	   92988	78.1
  1861	   93040	79.3
  1862	   93088	81.6
  1863	   93138	82.7
  1864	   93188	83.4
  1865	   93238	84.1
  1866	   93288	84.8
  1867	   93338	86.4
  1868	   93388	87.3
  1869	   93438	87.1
  1870	   93488	88.2
  1871	   93538	89.2
  1872	   93589	90.2
  1873	   93638	91.2
  1874	   93688	91.7
  1875	   93738	92.6
  1876	   93788	93.4
  1877	   93838	93.8
  1878	   93888	93.8
  1879	   93938	94.9
  1880	   93991	96.6
  1881	   94039	97.1
  1882	   94088	97.8
  1883	   94138	98.4
  1884	   94188	99.0
  1885	   94238	99.5
  1886	   94288	99.5
  1887	   94338	99.7
  1888	   94388	99.5
  1889	   94438	100.4
  1890	   94488	100.4
  1891	   94538	100.6
  1892	   94588	100.1
  1893	   94638	100.4
  1894	   94690	100.2
  1895	   94738	100.1
  1896	   94788	99.9
  1897	   94838	99.9
  1898	   94888	99.5
  1899	   94938	99.5
  1900	   94988	99.5
  1901	   95038	99.1
  1902	   95088	99.0
  1903	   95139	98.8
  1904	   95189	98.6
  1905	   95238	98.1
  1906	   95288	97.9
  1907	   95338	97.8
  1908	   95388	97.3
  1909	   95439	97.1
  1910	   95488	96.9
  1911	   95538	96.8
  1912	   95588	95.8
  1913	   95638	96.3
  1914	   95688	96.1
  1915	   95738	95.6
  1916	   95788	95.5
  1917	   95838	95.0
  1918	   95889	95.0
  1919	   95938	94.9
  1920	   95988	94.7
  1921	   96038	94.6
  1922	   96088	94.4
  1923	   96138	93.9
  1924	   96188	93.0
  1925	   96238	94.4
  1926	   96288	94.4
  1927	   96338	94.4
  1928	   96388	94.6
  1929	   96438	94.7
  1930	   96488	94.6
  1931	   96539	94.9
  1932	   96588	95.4
  1933	   96638	95.5
  1934	   96688	95.6
  1935	   96738	95.4
  1936	   96788	95.6
  1937	   96838	95.6
  1938	   96888	95.6
  1939	   96938	95.6
  1940	   96989	95.9
  1941	   97038	95.6
  1942	   97088	95.4
  1943	   97138	95.6
  1944	   97188	95.6
  1945	   97238	95.2
  1946	   97288	95.5
  1947	   97338	95.4
  1948	   97388	95.4
  1949	   97438	95.2
  1950	   97488	95.0
  1951	   97538	93.9
  1952	   97588	94.9
  1953	   97639	94.7
  1954	   97689	95.2
  1955	   97739	95.2
  1956	   97789	95.2
  1957	   97839	95.2
  1958	   97889	95.2
  1959	   97939	95.5
  1960	   97989	95.2
  1961	   98039	94.9
  1962	   98089	95.0
  1963	   98139	95.2
  1964	   98189	94.7
  1965	   98239	95.0
  1966	   98289	94.9
  1967	   98339	94.6
  1968	   98390	94.9
  1969	   98439	94.9
  1970	   98489	94.9
  1971	   98539	94.7
  1972	   98589	94.9
  1973	   98639	94.7
  1974	   98689	94.6
  1975	   98739	94.9
  1976	   98789	94.7
  1977	   98841	94.4
  1978	   98889	94.7
  1979	   98939	94.9
  1980	   98989	94.7
  1981	   99039	94.2
  1982	   99089	95.0
  1983	   99139	95.2
  1984	   99189	95.4
  1985	   99239	95.2
  1986	   99289	95.0
  1987	   99339	95.5
  1988	   99389	95.5
  1989	   99439	95.5
  1990	   99489	95.4
  1991	   99539	95.4
  1992	   99589	95.2
  1993	   99639	95.0
  1994	   99689	95.4
  1995	   99739	92.8
  1996	   99789	95.0
  1997	   99839	95.2
  1998	   99889	95.0
  1999	   99939	95.2
