Number	Time	Temperature
  1250	   62463	94.4
  1251	   62513	94.4
  1252	   62564	94.7
  1253	   62613	94.8
  1254	   62663	95.0
  1255	   62713	95.3
  1256	   62764	95.5
  1257	   62813	95.5
  1258	   62863	95.6
  1259	   62913	95.8
  1260	   62964	95.8
  1261	   63013	95.8
  1262	   63063	95.8
  1263	   63113	95.8
  1264	   63163	95.8
  1265	   63213	95.8
  1266	   63263	95.6
  1267	   63314	95.5
  1268	   63363	95.3
  1269	   63413	95.2
  1270	   63463	94.8
  1271	   63513	94.8
  1272	   63563	94.8
  1273	   63613	94.8
  1274	   63664	94.7
  1275	   63713	94.5
  1276	   63763	94.5
  1277	   63813	94.4
  1278	   63863	94.2
  1279	   63913	94.1
  1280	   63963	93.8
  1281	   64013	94.4
  1282	   64064	94.4
  1283	   64113	94.5
  1284	   64163	94.7
  1285	   64213	94.5
  1286	   64264	94.8
  1287	   64314	95.0
  1288	   64364	95.0
  1289	   64415	95.3
  1290	   64464	95.3
  1291	   64514	95.6
  1292	   64564	95.5
  1293	   64614	95.6
  1294	   64664	95.3
  1295	   64714	95.5
  1296	   64764	95.5
  1297	   64814	95.2
  1298	   64864	95.3
  1299	   64914	95.0
